Subject	Activity	TimeBodyAcceleration,mean value,X	TimeBodyAcceleration,mean value,Y	TimeBodyAcceleration,mean value,Z	TimeBodyAcceleration,standard deviation value,X	TimeBodyAcceleration,standard deviation value,Y	TimeBodyAcceleration,standard deviation value,Z	TimeGravityAcceleration,mean value,X	TimeGravityAcceleration,mean value,Y	TimeGravityAcceleration,mean value,Z	TimeGravityAcceleration,standard deviation value,X	TimeGravityAcceleration,standard deviation value,Y	TimeGravityAcceleration,standard deviation value,Z	TimeBodyacceleration jerk,mean value,X	TimeBodyacceleration jerk,mean value,Y	TimeBodyacceleration jerk,mean value,Z	TimeBodyacceleration jerk,standard deviation value,X	TimeBodyacceleration jerk,standard deviation value,Y	TimeBodyacceleration jerk,standard deviation value,Z	TimeBodyangular velocity,mean value,X	TimeBodyangular velocity,mean value,Y	TimeBodyangular velocity,mean value,Z	TimeBodyangular velocity,standard deviation value,X	TimeBodyangular velocity,standard deviation value,Y	TimeBodyangular velocity,standard deviation value,Z	TimeBodyangular velocity jerk,mean value,X	TimeBodyangular velocity jerk,mean value,Y	TimeBodyangular velocity jerk,mean value,Z	TimeBodyangular velocity jerk,standard deviation value,X	TimeBodyangular velocity jerk,standard deviation value,Y	TimeBodyangular velocity jerk,standard deviation value,Z	TimeBodyAccelerationMagnitude,mean value	TimeBodyAccelerationMagnitude,standard deviation value	TimeGravityAccelerationMagnitude,mean value	TimeGravityAccelerationMagnitude,standard deviation value	TimeBodyacceleration jerkMagnitude,mean value	TimeBodyacceleration jerkMagnitude,standard deviation value	TimeBodyangular velocityMagnitude,mean value	TimeBodyangular velocityMagnitude,standard deviation value	TimeBodyangular velocity jerkMagnitude,mean value	TimeBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyAcceleration,mean value,X	FrequencyBodyAcceleration,mean value,Y	FrequencyBodyAcceleration,mean value,Z	FrequencyBodyAcceleration,standard deviation value,X	FrequencyBodyAcceleration,standard deviation value,Y	FrequencyBodyAcceleration,standard deviation value,Z	FrequencyBodyAcceleration,meanFreq(),X	FrequencyBodyAcceleration,meanFreq(),Y	FrequencyBodyAcceleration,meanFreq(),Z	FrequencyBodyacceleration jerk,mean value,X	FrequencyBodyacceleration jerk,mean value,Y	FrequencyBodyacceleration jerk,mean value,Z	FrequencyBodyacceleration jerk,standard deviation value,X	FrequencyBodyacceleration jerk,standard deviation value,Y	FrequencyBodyacceleration jerk,standard deviation value,Z	FrequencyBodyacceleration jerk,meanFreq(),X	FrequencyBodyacceleration jerk,meanFreq(),Y	FrequencyBodyacceleration jerk,meanFreq(),Z	FrequencyBodyangular velocity,mean value,X	FrequencyBodyangular velocity,mean value,Y	FrequencyBodyangular velocity,mean value,Z	FrequencyBodyangular velocity,standard deviation value,X	FrequencyBodyangular velocity,standard deviation value,Y	FrequencyBodyangular velocity,standard deviation value,Z	FrequencyBodyangular velocity,meanFreq(),X	FrequencyBodyangular velocity,meanFreq(),Y	FrequencyBodyangular velocity,meanFreq(),Z	FrequencyBodyAccelerationMagnitude,mean value	FrequencyBodyAccelerationMagnitude,standard deviation value	FrequencyBodyAccelerationMagnitude,meanFreq()	FrequencyBodyBodyacceleration jerkMagnitude,mean value	FrequencyBodyBodyacceleration jerkMagnitude,standard deviation value	FrequencyBodyBodyacceleration jerkMagnitude,meanFreq()	FrequencyBodyBodyangular velocityMagnitude,mean value	FrequencyBodyBodyangular velocityMagnitude,standard deviation value	FrequencyBodyBodyangular velocityMagnitude,meanFreq()	FrequencyBodyBodyangular velocity jerkMagnitude,mean value	FrequencyBodyBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyBodyangular velocity jerkMagnitude,meanFreq()
14	WALKING_UPSTAIRS	0.2624210661296296	-0.02043881800240741	-0.11227968898333333	-0.3093967175925926	0.307195533	0.6090178790740741	0.6882561222222222	-0.3226803648148148	-0.4950887203703704	-0.928523640925926	-0.9072314312962964	-0.8754508190740741	0.08033030222222222	-0.01831311599444444	0.003441994864814818	-0.3687804188888889	-0.3364271812407407	-0.3278688143148148	0.0813841685037037	-0.12349957004444444	-0.04413818866666666	-0.4542833375925926	0.47651871444444444	0.564875818162963	-0.12826666786296295	-0.020774973240740742	-0.013723762029629627	-0.6466110344444445	-0.3714797212962963	-0.3598166267037037	0.14010820405185184	-0.01976866850185185	0.14010820405185184	-0.01976866850185185	-0.28366383592037037	-0.3370862665740741	0.3657794194444445	0.29997597985185187	-0.3999219495574074	-0.48581929370370375	-0.32350844224074077	0.016393923457407405	0.19169374263333333	-0.30498024796296297	0.356072772037037	0.6871241637037037	-0.38913355953703704	-0.36654312185185184	-0.3678771892962963	-0.383497147037037	-0.3476066395925926	-0.26400846833333336	-0.41096787037037036	-0.37157247307222224	-0.3910778731481482	-0.2639350569814815	-0.48734792703703705	-0.5215294953703704	-0.4410483586481482	0.11868769218796296	0.19670321873703703	-0.4647429338888889	0.6462336370370371	0.5224542163148148	-0.3897237054074074	-0.5218773433333334	-0.5015725979629629	-0.07598518133333333	-0.1432538892222222	-0.16872381753333332	-0.2887443340925926	-0.4098476492814815	0.03992883260185186	0.048858866818518525	0.2366596624962963	-0.287413084037037	-0.4572506124074074	-0.5649640763888889	0.076347168
14	WALKING_DOWNSTAIRS	0.29342211555555553	-0.02001414136577778	-0.09283301655333334	0.017831340226666666	0.37887049175555554	0.4515760751111111	0.8162964300000001	-0.2642546746666667	-0.3925558822222222	-0.9190987939999999	-0.9207259406666667	-0.8795653166666666	0.04286316267111111	0.02913394210222222	0.010495260118888891	0.012959754923111112	0.1927917664688889	-0.1336340606217778	-0.01470796533333333	-0.09452884090666666	0.03533445375555555	-0.3545516383777778	0.056990222262222216	0.35619859717777774	-0.10862037771333334	-0.07405898108444445	-0.06159787954222221	-0.5370020975555556	-0.2843180204888889	0.09138575500444444	0.18553770686666668	0.4284059226222222	0.18553770686666668	0.4284059226222222	0.03536013754666667	0.19470883891355556	0.16634001184244446	-0.06651445706666667	-0.27512088348888886	-0.2747440035777778	0.02125415539777778	0.3714824704	0.28073595220666664	0.014082609232222223	0.29363389996	0.4275638323711111	-0.34960993557777775	-0.00777749593111111	-0.09843399402222222	-0.03378204586444444	0.16477505613333332	-0.024878980588888887	-0.030239636575555555	0.1387379700222222	-0.24485712820222222	-0.2710115324	-0.3069389783777778	-0.29530008584444445	-0.2953155416666667	0.013208234733333334	0.4924143798222222	-0.3788828727333333	0.07413911549377777	0.18279469632888887	-0.25010632224444446	-0.20705745437777776	-0.11345338078666667	0.47190515513333336	0.17868458086888891	0.00046416507799999936	0.18622347806555556	0.1942634241111111	-0.0017092358088888879	-0.07875684067777777	-0.22392743058044443	0.08003479171333334	-0.25474713227466667	-0.3568494254888889	0.052933742619999995
14	SITTING	0.279990577037037	-0.00870565463888889	-0.10040149042592593	-0.9763022481481483	-0.9149357039074074	-0.9227748357407407	0.9390387598148148	-0.03645339622777778	-0.09459705348148148	-0.9762803994444444	-0.9503226636296296	-0.9384157381481482	0.07418788440740741	-0.004361859858481482	-0.01057445130962963	-0.9808906551851853	-0.9678283562962963	-0.9761333835185185	-0.04404033268518518	-0.0713478280925926	0.0928523607037037	-0.9808299814814815	-0.9620481916666667	-0.9529043835185185	-0.09216145788888888	-0.043457729505555556	-0.05201216081481481	-0.9902842401851851	-0.9869113238888888	-0.9828191388888889	-0.9441979437037037	-0.9254958296296296	-0.9441979437037037	-0.9254958296296296	-0.9765210061111111	-0.9733433888888889	-0.9427563692592592	-0.9470811583333334	-0.9883176066666667	-0.9869639898148148	-0.9764566092592593	-0.9326447661111111	-0.9441260788888889	-0.9763030568518518	-0.9115912082037037	-0.9176781552962963	-0.14504403051666667	-0.0904275272388889	-0.035795904677777775	-0.9815666494444444	-0.9689517698148149	-0.9727519696296296	-0.9819208311111112	-0.9689436742592592	-0.9781800209259259	0.0035710602444444435	-0.23214357894444446	-0.14951131683333332	-0.9785771175925926	-0.9698067298148147	-0.9570208588888889	-0.9815730872222223	-0.9582274031481481	-0.956028807962963	-0.10748704796444443	-0.3412828239296296	-0.0834989971537037	-0.9405898533333333	-0.9291939372222222	0.015368050237037039	-0.9729853429629629	-0.9729594094444445	0.19841410045	-0.9633205405555556	-0.9465179637037038	-0.1719707307962963	-0.9873242392592593	-0.9870651777777778	0.07406759333851852
14	STANDING	0.2805456138333334	-0.01520781344	-0.10381770179066667	-0.973268905	-0.9285257253333333	-0.9222763115	0.8753195690000001	-0.22669223116666667	-0.3381748886666667	-0.9720053663333333	-0.9657810483333333	-0.9407577180000001	0.0737933748485	0.005795661829833333	-0.00720777760485	-0.978248526	-0.9663624258333333	-0.970766734	-0.022088652689166665	-0.05581088271	0.07904758875	-0.9610917615000001	-0.9462806205	-0.9465891346666666	-0.10071845886666667	-0.04500967927	-0.0509036177765	-0.9699488751666667	-0.9706929555	-0.9746878658333333	-0.9434568473333333	-0.9367355771666667	-0.9434568473333333	-0.9367355771666667	-0.9729657881666667	-0.9704371828333334	-0.9435300168333334	-0.9314262038333333	-0.9748733279999999	-0.966834217	-0.9726995625000001	-0.9421782483333333	-0.9424220265	-0.9736055536666667	-0.926055903	-0.9177818586666666	-0.24590501893333333	-0.13843116662166668	0.002530226250000002	-0.9781816400000001	-0.9672499048333333	-0.9667184343333334	-0.9803966016666668	-0.9678301821666667	-0.9735943051666667	0.02375942449666667	-0.21219676703333334	-0.06908260535666667	-0.957111767	-0.9508361945	-0.9509998778333333	-0.9627410328333333	-0.944306864	-0.9501627051666667	-0.3060157258903333	-0.2780036534	-0.19889745496833333	-0.9497150598333334	-0.9397998698333333	-0.03747027816666667	-0.9702141258333333	-0.9696775156666667	0.21425189588833332	-0.9444055638333333	-0.9348155608333334	-0.19103101127166663	-0.9691756368333333	-0.9660192591666666	0.012540870251666666
14	LAYING	0.23327543980392157	-0.011342465249019608	-0.0868333315509804	-0.9175018873333334	-0.9096970409803922	-0.9003319216862745	-0.14548363162745098	0.4853969274509804	0.83656291	-0.8621369372549019	-0.9487748637254901	-0.9013038562745098	0.09814038484509804	-0.00831507059607843	-0.0323601505045098	-0.9714735570588235	-0.9681276174509803	-0.9724318554901961	0.0050522118160784306	-0.15342380774509803	0.14912405823529412	-0.9572210150980393	-0.9324997805882353	-0.9522969652941177	-0.10544663701960784	-0.03726773981939216	-0.05661718680392157	-0.9702749627450981	-0.9680428935294118	-0.9797113729411765	-0.9059782501960784	-0.8565931192156864	-0.9059782501960784	-0.8565931192156864	-0.9725763929411764	-0.9664509090196078	-0.9046654184313726	-0.9134331858823529	-0.975621183137255	-0.9640099219607843	-0.9339361782352941	-0.9303669060784314	-0.9278823070588236	-0.9119726551568628	-0.9052210491568627	-0.8940557109803922	-0.44295036464705884	-0.14975205490980392	0.03134422497058823	-0.9720107092156863	-0.9693421243137255	-0.9685931956862746	-0.9734913880392158	-0.969113291372549	-0.97491443	-0.15859909164117647	-0.23115333360784315	-0.08879224831960784	-0.9499590405882353	-0.9380878982352941	-0.9491071629411765	-0.959740488627451	-0.9299554070588235	-0.9577904798039216	-0.23688232121960787	-0.27783394875294115	0.02333325274509804	-0.8994636688431372	-0.8596060470588235	-0.13177117264509802	-0.9679885962745098	-0.9636074339215686	0.17572299662941177	-0.9301517311764705	-0.9177601049019608	-0.19083703934313725	-0.9664553431372549	-0.9636660180392156	0.12164380064705882
15	WALKING	0.27389920796296297	-0.017080974009074074	-0.10762181951851851	-0.3279618011111111	0.1389129236912963	-0.5189326348148148	0.9515243914814815	-0.2339182825925926	0.07573567348148148	-0.978397287962963	-0.9710565014814816	-0.9580587653703704	0.08977707216666667	0.008905885635185186	0.0006587061625740732	-0.373217585	-0.0319265467387037	-0.6862684205555555	-0.0554883847662963	-0.06124278833	0.08424849210222221	-0.3296246201851852	-0.4208650077777778	-0.4865326553703704	-0.07766927546481482	-0.055253657212592594	-0.05109764923333334	-0.28376798722222224	-0.702402935925926	-0.5916686081481481	-0.18651465075925927	-0.3238783240740741	-0.18651465075925927	-0.3238783240740741	-0.320129322962963	-0.31007142516666664	-0.24371112444444445	-0.4257984691481482	-0.5439795005555556	-0.6377859553703703	-0.31744092037037036	0.11132109715907408	-0.5549421381481482	-0.33252062685185185	0.08056462371944445	-0.5370264148148148	-0.3955180483333333	0.02917554413881482	-0.005907686816111109	-0.39082198537037033	-0.06693780622222222	-0.648905254074074	-0.41150006814814816	-0.06068391405481482	-0.7230511407407407	-0.29208831874074076	-0.33056004766666663	-0.18683202701111112	-0.2533993602962963	-0.5354220961111111	-0.4614640655555555	-0.3576333787037037	-0.36536120855555554	-0.5439975937037037	-0.14919314641111112	-0.33959302361111116	-0.048516912619629635	-0.27515624206203704	-0.45834479240740744	0.07822560562314813	-0.2897539524074074	-0.3424119278518518	0.01641706318888889	-0.4891663837037037	-0.4817502185185185	-0.04588148655205	-0.6450751781481481	-0.6540101472222223	0.007060107942592593
15	WALKING_UPSTAIRS	0.27018759583333335	-0.028752386070833334	-0.11695246489583333	-0.026097184027083335	-0.004065360435416667	-0.37971748810416667	0.9185448122916666	-0.3149610125	0.0811803405	-0.9525623956250001	-0.9276488214583334	-0.92161847875	0.07297243298125	-0.0041736184791666695	-0.005258798989583334	-0.18694466454166667	-0.311861356875	-0.7488094541666667	0.0903340029875	-0.1547212892708333	0.09116814845479167	-0.41525131791666664	-0.33023323509999997	-0.47736594520833336	-0.14448598652708333	-0.03654191640208333	-0.07672424960416667	-0.5255339497916667	-0.7630535120833333	-0.6579076491666667	-0.0009713947116666667	-0.13655221749458332	-0.0009713947116666667	-0.13655221749458332	-0.3160503820833333	-0.313363553125	-0.201217274	-0.2884290086395834	-0.6636371177083333	-0.7489548485416666	-0.0746328434375	-0.1019354328	-0.5395910825	-0.008382437616666667	-0.019132833304166666	-0.34960035327083333	-0.5050135602083333	-0.14977090783958333	-0.25096161373541664	-0.2370530733125	-0.3381022166666667	-0.7145541727083334	-0.20723160548854166	-0.33039142958333334	-0.7830045064583334	-0.4394995827083333	-0.4684968641666667	-0.31351480154166667	-0.361096856875	-0.5170252458333333	-0.4857017458333333	-0.4372253275	-0.24361226900416666	-0.5237443008333333	-0.28436664806041667	-0.4652097360625	-0.21912288622083334	-0.16524214795833334	-0.25565934083333336	-0.03830178134791667	-0.2619566799583333	-0.391313399375	0.10096009774374999	-0.45369356624999996	-0.30858586985416664	-0.29197770705416665	-0.7314223579166667	-0.7931044833333334	0.14401074921062498
15	WALKING_DOWNSTAIRS	0.2801988511904762	-0.005630478043095239	-0.11052606642857142	0.40647105119047616	0.18653237742857143	-0.28198218166666666	0.9323022004761905	-0.16746231714285714	0.07888224109928571	-0.9428064783333334	-0.9256858935714286	-0.9340083100000001	0.07114571601666667	0.01511589985	-0.010021290154761902	0.1345938361904762	0.015805921073809525	-0.4040055823095238	-0.13661865307142856	-0.03467557276190476	0.07117581976071428	-0.31869252592857145	-0.37320816	-0.2506480857142857	-0.04825320799285714	-0.049541550307142856	-0.033921306485714287	-0.45598075642857144	-0.5749641164285715	-0.3945422407142857	0.32044938716666665	0.3532040080952381	0.32044938716666665	0.3532040080952381	-0.037266607154047615	0.15963171051666666	-0.1216863207404762	-0.2842497120714286	-0.5094666480952381	-0.5636401311904762	0.23530982554761903	0.1675180999642857	-0.25981220454761905	0.4663256814285714	0.11999360360000001	-0.35740755928571427	-0.4455767390476191	0.023364253323809522	0.18074894412380954	0.06196874853333334	-0.02697694152142857	-0.34537654126190476	0.10806274054761904	-0.007228602411190476	-0.46159914190476187	-0.3771309426190476	-0.38632344379523814	-0.11740235256190476	-0.22735956545	-0.40233230166666667	-0.18319480152380954	-0.3516300002857143	-0.3609728485714286	-0.34367329999999996	-0.24634693445238096	-0.1347161074047619	-0.06451170881190477	0.3311502292857143	0.1531241781190476	-0.0581788548595238	0.15841333468333332	0.1505077506	-0.07996561443095238	-0.37389863119047617	-0.3493872060238095	-0.11097074098095237	-0.5653961307142857	-0.5934724442857143	0.05641557911666666
15	SITTING	0.27290337979661017	-0.011718847227118644	-0.11366125320338984	-0.987084356101695	-0.9224071628813559	-0.9493380250847457	0.8903642622033898	0.21084930501694915	0.0028156598044067815	-0.9826208837288135	-0.9435614116949153	-0.9529736589830509	0.07847927886440677	-0.008984375894915252	-0.002372075453457627	-0.9881623338983051	-0.9781269988135594	-0.9870110247457627	-0.037711113033898305	-0.08034287628305084	0.09519780838983051	-0.9882041152542372	-0.9753215194915255	-0.9637658028813559	-0.09536490679661018	-0.03960687745576271	-0.05241483419830509	-0.9928890427118644	-0.9903133079661017	-0.9879372025423729	-0.9586698362711865	-0.9379779055932204	-0.9586698362711865	-0.9379779055932204	-0.9861078391525424	-0.9846390184745762	-0.9573316283050847	-0.9634750749152543	-0.992188893898305	-0.9897200494915254	-0.9866196094915254	-0.938926430779661	-0.9632270049152543	-0.9873847789830509	-0.9191627003389831	-0.9457047130508475	-4.229047966101844e-05	0.09668571954915255	0.15105312732711865	-0.9881061020338984	-0.9781590132203389	-0.9849084184745763	-0.989314359661017	-0.9797130459322034	-0.9876941135593221	0.24002278107147457	-6.703830508472346e-06	0.039756001679661014	-0.986152580338983	-0.9792017247457627	-0.9667315183050847	-0.9888819305084746	-0.9734560923728813	-0.9662286483050848	0.10547568285661017	-0.15462605235254237	-0.00867259700677966	-0.9497520013220339	-0.9411959381355932	0.15750631856101693	-0.984689437118644	-0.9832762516949152	0.24281834418813558	-0.9737621798305085	-0.9633782284745763	-0.05440367553898305	-0.9901809593220339	-0.9895039416949152	0.20801681794067797
15	STANDING	0.2789158039622642	-0.01835163603962264	-0.10591083267924528	-0.9889492473584907	-0.9319001483018867	-0.9516702579245283	0.9655288996226415	-0.16471317549056605	0.0645975994528302	-0.9884320847169812	-0.9656879783018868	-0.9588101532075473	0.07522807032075472	0.0061725552018301886	-0.006587370934716982	-0.9854590684905661	-0.9677203996226416	-0.985301940754717	-0.0262433562254717	-0.06596375171698113	0.07619467387735848	-0.9477908020754716	-0.9713325843396227	-0.9681670464150943	-0.10135878622641509	-0.043850749201886786	-0.05227839719056604	-0.9715143120754717	-0.9881074139622642	-0.9812931179245283	-0.961207616226415	-0.9486004326415094	-0.961207616226415	-0.9486004326415094	-0.9814951256603773	-0.9799948005660377	-0.9469613811320755	-0.9312867786792453	-0.9844070779245284	-0.9814328275471698	-0.9867249988679245	-0.9433487886792453	-0.9654735145283019	-0.9900609626415094	-0.9302864433962265	-0.9479059113207547	0.06271775643396227	-0.034499003096226416	0.09939634911320754	-0.9853534926415094	-0.9678847094339622	-0.9826323028301887	-0.9869341335849057	-0.9699341035849057	-0.9866544594339622	0.2679477926415095	-0.17361509986415094	0.06504750836226415	-0.950380286226415	-0.9751338688679245	-0.9682648550943397	-0.9482752341509434	-0.9694428820754718	-0.9712821835849056	-0.188670854654717	-0.1301610729264151	-0.05123844350377358	-0.9603373443396227	-0.9502040458490566	0.03289610711320755	-0.9790787856603773	-0.9801840866037735	0.29368531413584903	-0.9567339001886793	-0.9288383037735849	-0.19991354975471698	-0.9831880918867925	-0.9803297094339622	0.05702386644716981
15	LAYING	0.28947565249999996	-0.016629654205416667	-0.11853024029166666	-0.9722555515277779	-0.9627594223611111	-0.9295868352777779	-0.17199305450000002	0.8992425530555556	-0.03691929055555556	-0.9615097429166668	-0.9860361923611111	-0.9507103570833334	0.0767515438611111	0.01239842713861111	-0.00443927981861111	-0.9817393868055555	-0.9709215877777778	-0.9784029565277778	-0.016830088779166665	-0.06197008719444445	0.11345189979166667	-0.9571676806944445	-0.9611429118055556	-0.9565370516666667	-0.10226671423611111	-0.041587896815277775	-0.062433455623611106	-0.9739239512500001	-0.9804828344444445	-0.9801127327777777	-0.9553406615277777	-0.9433141079166667	-0.9553406615277777	-0.9433141079166667	-0.9798902281944445	-0.9736444627777777	-0.9446051272222221	-0.9240430076388889	-0.9832350254166666	-0.9736500416666666	-0.9740161765277777	-0.9624611243055556	-0.9515659462500001	-0.9717188245833334	-0.9645904301388888	-0.9239239919444445	-0.1489121216972222	0.24059743881458331	0.0627474804925	-0.9813299990277778	-0.9708332216666666	-0.9747756837500001	-0.9839492906944444	-0.9732153197222222	-0.980745097361111	0.11478748184222222	0.01410568293611111	0.0010339731222222218	-0.9554135961111112	-0.9643108936111111	-0.958190099861111	-0.9582244954166667	-0.9599919070833334	-0.9600158311111111	-0.1549874826638889	-0.14602012188194446	0.0008121858680555557	-0.9560010340277777	-0.9455085599999999	0.12735841082083332	-0.9736812227777778	-0.9725300779166667	0.27348512938194447	-0.9468126423611112	-0.9236822448611112	-0.19634426773055555	-0.9757278538888888	-0.9726457106944445	0.08866713288361111
16	WALKING	0.2760235645098039	-0.020428692945294116	-0.10880404980392157	-0.4046925239215686	-0.31456976235294115	-0.15979979023529411	0.9259813260784313	-0.0668246472745098	-0.2173511943137255	-0.9824695954901961	-0.9737848419607843	-0.9613872543137255	0.07702237717647059	0.009684446782352942	0.003608032823529414	-0.39622373843137254	-0.425563858627451	-0.44025821745098037	-0.015172191279215687	-0.06959556896078431	0.08186507356862746	-0.6541718470588236	-0.612593634117647	-0.3654895305882353	-0.11091734828235295	-0.04338768431764706	-0.05329866707058823	-0.675889722745098	-0.7122377529411764	-0.5712647794117647	-0.258766694117647	-0.4718092674509804	-0.258766694117647	-0.4718092674509804	-0.36314448352941175	-0.40338656392156863	-0.48593193274509805	-0.6650784043137256	-0.671541834117647	-0.7228084384313727	-0.39479043352941173	-0.32150066784313724	-0.24436304823529412	-0.4090704880392157	-0.354370678627451	-0.18050131794117646	-0.3506819581764706	-0.027039202860784314	0.030981108310392157	-0.4414061825490196	-0.4542708221568627	-0.42233239411764706	-0.40288411509803923	-0.43361265784313724	-0.4566362825490196	-0.3309121458823529	-0.3965119336960784	-0.4539289978823529	-0.5957464862745098	-0.6197319303921569	-0.4328853109803921	-0.6737411368627452	-0.6119408774509804	-0.403219791372549	-0.18403159452941178	-0.08704758411764706	-0.2850787298882353	-0.4104632419607843	-0.5921509850980392	0.17560047768627451	-0.37827849058823526	-0.44144775450980395	0.09219991428705883	-0.6692285407843138	-0.7211370015686275	0.17972742850980392	-0.7206822900000001	-0.7457268539215687	0.1076755658
16	WALKING_UPSTAIRS	0.255986102627451	-0.014365494501176471	-0.12407451774509803	-0.3970838315686275	-0.16373274507843136	-0.12928382572156863	0.8268742827450981	-0.0805926025490196	-0.3790596980392157	-0.948413552745098	-0.9336574611764705	-0.9076495588235294	0.0762526677	0.01737293333529412	0.0380533591627451	-0.5210891401960784	-0.425625937254902	-0.5934111296078431	0.07184088780784313	-0.04861367897058824	-0.00779288021764706	-0.5080871666666666	-0.5863828937254902	-0.3650251700784313	-0.14090829361392157	-0.029621129855882354	-0.03541630005490196	-0.707264168627451	-0.7747190662745098	-0.7171010219607843	-0.23399033156862745	-0.33479508019607845	-0.23399033156862745	-0.33479508019607845	-0.48321905	-0.4930671296078431	-0.3082605680392157	-0.5181896464705882	-0.7377051621568628	-0.7972932284313725	-0.47498401470588236	-0.26806381274509805	-0.3358530411764706	-0.36963614098039216	-0.16632423911764704	-0.09456123314509804	-0.4380311458823529	-0.22364498354705883	-0.30150824886274513	-0.5460888629411765	-0.46860520529411764	-0.5652208405882353	-0.5380730901960784	-0.41712701235294114	-0.6201235864705882	-0.3322377275098039	-0.5357992345098039	-0.5195601121568627	-0.5323997162745098	-0.642018064117647	-0.49242749352941173	-0.509896031372549	-0.5596005984313726	-0.3873094899019608	-0.38064359941176473	-0.31198845998039215	-0.41978404176470585	-0.3706497382352941	-0.41892425607843137	-0.09373968057647059	-0.47559771784313726	-0.51993124	0.06734437140784313	-0.630546675490196	-0.5324867215686274	-0.2792310713137255	-0.7878336323529412	-0.8253143270588236	0.1345378923254902
16	WALKING_DOWNSTAIRS	0.29558680219148936	-0.018389858378723405	-0.11987370514893617	0.20725199792978724	-0.14699383765531915	0.011435394478723406	0.9178184270212767	-0.05848326763829787	-0.22538249638297872	-0.9577851180851064	-0.9554877936170213	-0.9105889431914893	0.09078570642553191	-0.014811453027659576	-0.029312256293617018	-0.10118692659574467	-0.2616847524255319	-0.3033815828319149	-0.022537336997872342	-0.06826479270638297	0.08353800569999999	-0.45418847106382976	-0.528329304680851	-0.44463633489361704	-0.10390404454361701	-0.05676866297531915	-0.061213693292978724	-0.6236760242553192	-0.583421784680851	-0.5406334693617021	0.19107979358744678	0.11918374063829788	0.19107979358744678	0.11918374063829788	-0.16590881080851064	-0.07834988755957446	-0.3098204272340425	-0.42231531680851064	-0.5908966363829787	-0.5958222144680851	0.03682635282765957	-0.13459835272680853	-0.04769426376	0.2661154920982979	-0.20868058788297872	-0.037971623978723404	-0.44795843617021275	-0.002645879834042553	0.03529407091702128	-0.15544488276595744	-0.2899578554893617	-0.2419740800212766	-0.12568281809319148	-0.28150740694893617	-0.36402669587234043	-0.3689784004680851	-0.41706420880851064	-0.3766376867021276	-0.4208440086255319	-0.47951298361702127	-0.3750006255319149	-0.4703734985106383	-0.5652140327659575	-0.5211008187234042	-0.28262494038297875	0.07910592303617021	-0.12132157817021277	0.1140320885468085	-0.053413717917021285	0.020139185308510638	-0.07456590822234042	-0.09196233680212766	-0.014841443744680851	-0.4882539395744681	-0.47993984591489364	0.04154728910638297	-0.58966315	-0.6334798046808511	0.10292787671276596
16	SITTING	0.2807685744927536	-0.010249793995652174	-0.08914040384057971	-0.9868256053623188	-0.9516078724637682	-0.9396722471014491	0.9424573779710145	-0.08658825394202899	0.0892682200463768	-0.9801582433333332	-0.9680232069565218	-0.9458135614782608	0.07343467202898551	0.009856428908550725	-0.011503057505217393	-0.9908611347826086	-0.9818009707246378	-0.9834872128985507	-0.04120140422753624	-0.057452543304347826	0.07957363104637681	-0.9810373733333333	-0.9583365955072464	-0.9602878313043479	-0.0957204520289855	-0.04503692806376811	-0.05883712735362319	-0.9895832794202899	-0.9906217933333333	-0.9883643214492753	-0.9618796807246377	-0.9410512360869566	-0.9618796807246377	-0.9410512360869566	-0.9874726991304349	-0.9836153340579711	-0.9464173824637682	-0.9379424046376812	-0.992444606231884	-0.9882612526086957	-0.9870438289855074	-0.9614566855072464	-0.9595522304347827	-0.9868924184057971	-0.9498292604347827	-0.9346521465217392	-0.007578596327536231	0.14998793406811595	0.13156042055072464	-0.9909642513043477	-0.9817521673913042	-0.9811780368115942	-0.9915678676811593	-0.9832307744927538	-0.9843624691304349	0.20345253205217392	-0.02720281281594203	0.011017370755072465	-0.9786328569565218	-0.9667960017391305	-0.9600582640579709	-0.9820578614492753	-0.9543437524637681	-0.9642700523188406	0.1386930787210145	-0.1748057359362319	0.20711279828985507	-0.9583354807246377	-0.942588250115942	0.2406172641014493	-0.983968635942029	-0.9821905547826087	0.3200551446811594	-0.9540609943478261	-0.9388632150724637	0.0006880602782608652	-0.9893631363768116	-0.9875063489855073	0.23263176584782608
